,X,Y,Z,azimuth,reflectivity,laser_id,,,,,vertical_angle
459,0.654916,6.44753,1.25972,580,63,11,,,,,11
460,0.666191,6.54716,-0.344894,581,83,12,,,,,-3
461,0.655865,6.43453,1.49323,582,50,13,,,,,13
462,0.664823,6.51115,-0.114243,583,48,14,,,,,-1
463,0.655023,6.41517,1.72788,583,51,15,,,,,15
464,0.581628,5.61871,-1.51357,591,19,0,,,,,-15
465,0.671956,6.48026,0.11372,592,95,1,,,,,1
466,0.677076,6.51854,-1.51302,593,19,2,,,,,-13
467,0.673093,6.4802,0.34144,593,48,3,,,,,3
468,0.675951,6.49668,-1.26964,594,75,4,,,,,-11
469,0.672262,6.45029,0.567384,595,91,5,,,,,5
470,0.675842,6.47368,-1.0309,596,55,6,,,,,-9
471,0.672456,6.43038,0.793857,597,67,7,,,,,7
472,0.678128,6.4737,-0.799219,598,63,8,,,,,-7
473,0.675427,6.44791,1.02684,598,67,9,,,,,9
474,0.683626,6.51521,-0.573136,599,47,10,,,,,-5
475,0.673519,6.4081,1.25247,600,58,11,,,,,11
476,0.684022,6.49713,-0.342382,601,68,12,,,,,-3
477,0.675869,6.40894,1.48783,602,42,13,,,,,13
478,0.685867,6.49288,-0.113964,603,49,14,,,,,-1
479,0.676295,6.39159,1.72218,604,46,15,,,,,15
480,0.602266,5.62625,-1.51616,611,16,0,,,,,-15
481,0.692441,6.45799,0.113371,612,100,1,,,,,1
482,0.69712,6.49095,-1.50717,613,22,2,,,,,-13
483,0.692723,6.45001,0.339974,613,48,3,,,,,3
484,0.696734,6.47671,-1.26621,614,81,4,,,,,-11
485,0.692853,6.43008,0.565815,615,90,5,,,,,5
486,0.696528,6.45361,-1.02809,616,53,6,,,,,-9
487,0.691698,6.39839,0.790201,617,70,7,,,,,7
488,0.696661,6.43379,-0.794588,618,59,8,,,,,-7
489,0.695378,6.42194,1.02308,618,61,9,,,,,9
490,0.703572,6.48703,-0.57087,619,54,10,,,,,-5
491,0.693551,6.38424,1.24827,620,57,11,,,,,11
492,0.703024,6.46095,-0.340602,621,77,12,,,,,-3
493,0.69528,6.37942,1.48153,622,42,13,,,,,13
494,0.706791,6.47454,-0.113685,623,54,14,,,,,-1
495,0.696438,6.37971,1.71959,623,43,15,,,,,15
496,0.621689,5.62219,-1.51564,631,19,0,,,,,-15
497,0.713218,6.43964,0.113092,632,94,1,,,,,1
498,0.71741,6.46717,-1.50222,633,24,2,,,,,-13
499,0.712811,6.42571,0.338823,633,50,3,,,,,3
500,0.71652,6.44887,-1.26125,634,75,4,,,,,-11
501,0.71309,6.40782,0.564072,635,88,5,,,,,5
502,0.717519,6.4374,-1.0259,636,55,6,,,,,-9
503,0.712046,6.37818,0.788007,637,68,7,,,,,7
504,0.715806,6.40173,-0.790932,638,58,8,,,,,-7
505,0.714734,6.38205,1.01714,639,69,9,,,,,9
506,0.724659,6.47068,-0.56965,639,58,10,,,,,-5
507,0.713862,6.36422,1.24484,640,58,11,,,,,11
508,0.724904,6.4525,-0.340288,641,77,12,,,,,-3
509,0.71384,6.34404,1.47388,642,46,13,,,,,13
510,0.725804,6.44024,-0.113127,643,49,14,,,,,-1
511,0.717216,6.35408,1.71338,644,43,15,,,,,15
512,0.63858,5.60475,-1.5115,650,19,0,,,,,-15
513,0.732982,6.42333,0.112847,651,92,1,,,,,1
514,0.736639,6.4454,-1.49772,652,48,2,,,,,-13
515,0.732074,6.40545,0.337881,652,54,3,,,,,3
516,0.734552,6.4172,-1.25552,653,81,4,,,,,-11
517,0.730704,6.37375,0.561283,654,90,5,,,,,5
518,0.737736,6.42517,-1.02433,655,46,6,,,,,-9
519,0.732286,6.3679,0.787032,656,71,7,,,,,7
520,0.734987,6.38157,-0.788738,657,60,8,,,,,-7
521,0.732746,6.36211,1.01432,657,73,9,,,,,9
522,0.742688,6.43855,-0.567035,658,60,10,,,,,-5
523,0.733386,6.34817,1.24217,659,61,11,,,,,11
524,0.744231,6.4322,-0.339346,660,68,12,,,,,-3
525,0.733752,6.33196,1.47163,661,47,13,,,,,13
526,0.743468,6.40602,-0.112568,662,52,14,,,,,-1
527,0.734948,6.3326,1.70821,662,40,15,,,,,15
528,0.657013,5.59289,-1.50892,670,19,0,,,,,-15
529,0.75166,6.38896,0.112289,671,92,1,,,,,1
530,0.757765,6.43117,-1.49502,672,43,2,,,,,-13
531,0.752092,6.38302,0.336834,672,54,3,,,,,3
532,0.755107,6399,-1.25247,673,81,4,,,,,-11
533,0.749909,6.34543,0.559017,674,95,5,,,,,5
534,0.754819,6.37744,-1.01714,675,51,6,,,,,-9
535,0.751939,6.34362,0.784351,676,74,7,,,,,7
536,0.756323,6.37108,-0.787763,677,65,8,,,,,-7
537,0.754427,6.34565,1.01213,678,75,9,,,,,9
538,0.76163,6.40624,-0.564421,678,60,10,,,,,-5
539,0.752755,6.32218,1.23759,679,61,11,,,,,11
540,0.764078,6.40775,-0.338195,680,71,12,,,,,-3
541,0.752847,6.3042,1.46578,681,53,13,,,,,13
542,0.76345,6.38353,-0.112219,682,42,14,,,,,-1
543,0.754936,6.30301,1.70096,683,40,15,,,,,15
544,0.678621,5.60782,-1.51357,690,19,0,,,,,-15
545,0.77107,6.36247,0.11187,691,90,1,,,,,1
546,0.775044,6.38593,-1.48513,692,46,2,,,,,-13
547,0.774036,6.36833,0.336206,693,54,3,,,,,3
548,0.774833,6.37489,-1.24827,693,70,4,,,,,-11
549,0.769887,6.32498,0.557448,694,99,5,,,,,5
550,0.774208,6.35123,-1.01338,695,57,6,,,,,-9
551,0.77047,6.3114,0.780695,696,71,7,,,,,7
552,0.77663,6.35264,-0.785814,697,67,8,,,,,-7
553,0.774028,6.33135,1.01025,697,75,9,,,,,9
554,0.782535,6.39168,-0.563375,698,65,10,,,,,-5
555,0.771235,6.29028,1.23186,699,62,11,,,,,11
556,0.782303,6.37134,-0.336416,700,77,12,,,,,-3
557,0.774372,6.29767,1.46488,701,51,13,,,,,13
558,0.782795,6.35701,-0.1118,702,49,14,,,,,-1
559,0.773001,6.27747,1.69475,702,39,15,,,,,15
560,0.698431,5.60734,-1.51409,710,16,0,,,,,-15
561,0.7908,6.3399,0.111521,711,92,1,,,,,1
562,0.794191,6.35805,-1.47928,712,46,2,,,,,-13
563,0.791799,6.32992,0.334322,713,48,3,,,,,3
564,0.795132,6.35656,-1.24522,713,69,4,,,,,-11
565,0.790722,6.31237,0.556577,714,93,5,,,,,5
566,0.794652,6.33477,-1.01119,715,55,6,,,,,-9
567,0.788537,6.27715,0.776795,716,71,7,,,,,7
568,0.793845,6.3105,-0.780939,717,65,8,,,,,-7
569,0.794512,6.30691,1.00681,718,78,9,,,,,9
570,0.803596,6.37902,-0.562503,718,69,10,,,,,-5
571,0.79073,6.26807,1.22805,719,62,11,,,,,11
572,0.802535,6.35272,-0.335578,720,77,12,,,,,-3
573,0.792437,6.26399,1.45768,721,55,13,,,,,13
574,0.803221,6.34035,-0.111556,722,40,14,,,,,-1
575,0.794302,6.26118,1.69112,723,34,15,,,,,15
576,0.717509,5.60103,-1.51306,730,16,0,,,,,-15
577,0.811144,6.32321,0.111277,731,96,1,,,,,1
578,0.815138,6.34557,-1.47703,732,48,2,,,,,-13
579,0.810831,6.30334,0.333066,733,48,3,,,,,3
580,0.812807,6.3187,-1.23835,733,75,4,,,,,-11
581,0.810207,6.28981,0.554833,734,100,5,,,,,5
582,0.814991,6.31824,-1009,735,57,6,,,,,-9
583,0.807392,6.25074,0.77387,736,71,7,,,,,7
584,0.811539,6.27422,-0.776795,737,63,8,,,,,-7
585,0.810608,6.26702,1.00087,737,67,9,,,,,9
586,0.823043,6.35444,-0.560586,738,74,10,,,,,-5
587,0.81109,6.25359,1.22576,739,62,11,,,,,11
588,0.822905,6.33602,-0.334845,740,74,12,,,,,-3
589,0.81103,6.23607,1.45183,741,53,13,,,,,13
590,0.820442,6.29983,-0.110893,742,43,14,,,,,-1
591,0.812565,6.23935,1.68595,742,33,15,,,,,15
592,0.737056,5.59849,-1.51306,750,16,0,,,,,-15
593,0.830336,6.29854,0.110893,751,92,1,,,,,1
594,0.836263,6.33496,-1.47523,752,35,2,,,,,-13
595,0.829689,6.27671,0.33181,753,43,3,,,,,3
596,0.833572,6.30609,-1.23644,753,58,4,,,,,-11
597,0.827713,6.25336,0.55187,754,100,5,,,,,5
598,0.834964,6.29969,-1.0065,755,54,6,,,,,-9
599,0.828423,6.24198,0.773139,756,70,7,,,,,7
600,0.832389,6.26348,-0.77582,757,63,8,,,,,-7
601,0.829403,6.23268,0.995862,758,69,9,,,,,9
602,0.841277,6.32191,-0.557971,758,85,10,,,,,-5
603,0.828765,6.21959,1.21965,759,60,11,,,,,11
604,0.842639,6.31529,-0.333903,760,68,12,,,,,-3
605,0.830729,6.21774,1.44823,761,50,13,,,,,13
606,0.840836,6.28504,-0.110683,762,46,14,,,,,-1
607,0.831068,6.20378,1.67715,763,31,15,,,,,15
608,0.75504,5.5844,-1.50995,770,16,0,,,,,-15
609,0.849098,6.27182,0.110474,771,90,1,,,,,1
610,0.854968,6.3069,-1.46938,772,30,2,,,,,-13
611,0.849713,6.25992,0.331077,773,50,3,,,,,3
612,0.853731,6.28952,-1.23377,773,78,4,,,,,-11
613,0.846584,6.22872,0.549953,774,100,5,,,,,5
614,0.852687,6.26542,-1.00149,775,44,6,,,,,-9
615,0.847526,6.21938,0.770702,776,70,7,,,,,7
616,0.850759,6.23497,-0.772652,777,61,8,,,,,-7
617,0.847396,6.21032,0.992733,777,63,9,,,,,9
618,0.857945,6.27945,-0.554485,778,60,10,,,,,-5
619,0.848874,6.20499,1.21736,779,60,11,,,,,11
620,0.862781,6.29846,-0.333171,780,77,12,,,,,-3
621,0.849515,6.19357,1.44329,781,53,13,,,,,13
622,0.860593,6.26622,-0.110404,782,49,14,,,,,-1
623,0.847693,6.17228,1.66938,782,33,15,,,,,15
624,0.773998,5.5779,-1.50892,790,16,0,,,,,-15
625,0.866858,6.23911,0.10995,791,94,1,,,,,1
626,0.874561,6.2865,-1.46533,792,26,2,,,,,-13
627,0.86963,6.24307,0.330345,793,48,3,,,,,3
628,0.872159,6.26123,-1.22881,793,76,4,,,,,-11
629,0.86612,6.20994,0.548558,794,100,5,,,,,5
630,0.869634,6.22719,-0.995862,795,44,6,,,,,-9
631,0.865382,6.18886,0.767289,796,72,7,,,,,7
632,0.871967,6.22803,-0.772164,797,67,8,,,,,-7
633,0.867699,6.19755,0.991169,797,67,9,,,,,9
634,0.877646,6.26063,-0.55309,798,60,10,,,,,-5
635,0.865616,6.16699,1.21049,799,60,11,,,,,11
636,0.879202,6.25585,-0.331077,800,63,12,,,,,-3
637,0.870043,6.18285,1.44149,801,51,13,,,,,13
638,0.880787,6.25129,-0.110194,802,49,14,,,,,-1
639,0.867616,6.15781,1.66628,802,31,15,,,,,15
640,0.794553,5.58282,-1.51099,810,16,0,,,,,-15
641,0.886374,6.22021,0.109671,811,96,1,,,,,1
642,0.892371,6.25448,-1.45858,812,24,2,,,,,-13
643,0.887225,6.21841,0.329193,812,58,3,,,,,3
644,0.892899,6.25037,-1.22728,813,84,4,,,,,-11
645,0.885252,6.18913,0.546989,814,96,5,,,,,5
646,0.890806,6.22021,-0.995236,815,60,6,,,,,-9
647,0.883599,6.16222,0.764365,816,74,7,,,,,7
648,0.889188,6.19351,-0.768264,817,60,8,,,,,-7
649,0.88624,6.17297,0.987727,817,69,9,,,,,9
650,0.89666,6.23781,-0.551347,818,56,10,,,,,-5
651,0.88546,6.15227,1.2082,819,67,11,,,,,11
652,0.895052,6.21123,-0.328879,820,78,12,,,,,-3
653,0.886611,6.14506,1.43339,821,51,13,,,,,13
654,0.900316,6.23235,-0.109915,822,52,14,,,,,-1
655,0.886343,6.13562,1.6611,822,31,15,,,,,15
656,0.813478,5.57619,-1.50995,830,16,0,,,,,-15
657,0.906347,6.2052,0.109461,831,86,1,,,,,1
658,0.910532,6.22626,-1.45273,832,33,2,,,,,-13
659,0.906325,6.19748,0.328251,832,65,3,,,,,3
660,0.908738,6.20642,-1.21927,833,75,4,,,,,-11
661,0.905695,6.17811,0.546292,834,92,5,,,,,5
662,0.909644,6.19752,-0.992107,835,60,6,,,,,-9
663,0.902218,6.13946,0.761927,836,70,7,,,,,7
664,0.906179,6.15894,-0.764365,837,59,8,,,,,-7
665,0.90598,6.15014,0.984599,838,69,9,,,,,9
666,0.916686,6.22282,-0.550301,838,60,10,,,,,-5
667,0.904352,6.13166,1.20477,839,60,11,,,,,11
668,0.915269,6.19819,-0.328356,840,70,12,,,,,-3
669,0.90435,6.11686,1.42754,841,47,13,,,,,13
670,0.918552,6.20543,-0.109496,842,48,14,,,,,-1
671,0.907126,6.12087,1.65799,843,30,15,,,,,15
672,0.834079,5.58096,-1.51202,850,16,0,,,,,-15
673,0.924747,6.18025,0.109078,851,90,1,,,,,1
674,0.931394,6.21726,-1.45138,852,33,2,,,,,-13
675,0.926071,6.17437,0.327204,853,60,3,,,,,3
676,0.927485,6.1838,-1.21545,853,73,4,,,,,-11
677,0.922817,6.14536,0.543678,854,90,5,,,,,5
678,0.928923,6.17868,-0.989604,855,60,6,,,,,-9
679,0.922165,6.12646,0.760708,856,70,7,,,,,7
680,0.924714,6.13611,-0.761927,857,61,8,,,,,-7
681,0.924495,6.12741,0.98147,858,75,9,,,,,9
682,0.933349,6.18609,-0.547338,858,47,10,,,,,-5
683,0.924577,6.1207,1.20324,859,57,11,,,,,11
684,0.933912,6.17521,-0.327309,860,70,12,,,,,-3
685,0.923946,6.10211,1.42484,861,47,13,,,,,13
686,0.935411,6.17055,-0.108938,862,46,14,,,,,-1
687,0.922786,6.08726,1.64971,862,28,15,,,,,15
688,0.850049,5.55509,-1.50581,870,16,0,,,,,-15
689,0.942983,6.15524,0.108694,871,84,1,,,,,1
690,0.951318,6.20241,-1.44868,872,22,2,,,,,-13
691,0.945193,6.15531,0.326367,873,59,3,,,,,3
692,0.948171,6.1747,-1.21431,873,60,4,,,,,-11
693,0.940327,6.1165,0.541411,874,100,5,,,,,5
694,0.945076,6.14025,-0.983973,875,54,6,,,,,-9
695,0.94022,6.10162,0.758027,876,70,7,,,,,7
696,0.944008,6.11911,-0.760221,877,63,8,,,,,-7
697,0.941959,6.09876,0.977403,878,72,9,,,,,9
698,0.950983,6.15719,-0.545072,878,56,10,,,,,-5
699,0.942936,6.09804,1.19943,879,57,11,,,,,11
700,0.95424,6.16402,-0.32689,880,73,12,,,,,-3
701,0.942853,6.08344,1.42124,881,41,13,,,,,13
702,0.954492,6.15144,-0.108659,882,49,14,,,,,-1
703,0.941659,6.06873,1.64557,882,28,15,,,,,15
704,0.867497,5.5524,-1.50581,888,16,0,,,,,-15
705,0.958298,6.12656,0.10824,889,90,1,,,,,1
706,0.965071,6.16281,-1.44014,890,20,2,,,,,-13
707,0.959435,6.12682,0.325006,890,47,3,,,,,3
708,0.962699,6.14066,-1.2082,891,82,4,,,,,-11
709,0.956757,6.0958,0.539843,892,100,5,,,,,5
710,0.961601,6.11969,-0.981157,893,64,6,,,,,-9
711,0.954139,6.0653,0.753884,894,67,7,,,,,7
712,0.963845,6.12004,-0.760708,895,69,8,,,,,-7
713,0.957284,6.07838,0.974587,895,72,9,,,,,9
714,0.96784,6.13843,-0.543678,896,54,10,,,,,-5
715,0.957191,6.06402,1.19332,897,56,11,,,,,11
716,0.970794,6.14323,-0.325948,898,81,12,,,,,-3
717,0.960133,6.0689,1.41854,899,36,13,,,,,13
718,0.972561,6.14051,-0.108519,900,54,14,,,,,-1
719,0.958604,6.05239,1.64195,900,25,15,,,,,15
720,0.887483,5.55315,-1.50684,908,16,0,,,,,-15
721,0.977467,6.10936,0.107995,909,94,1,,,,,1
722,0.983803,6.14209,-1.43609,910,22,2,,,,,-13
723,0.977457,6.09566,0.323541,911,54,3,,,,,3
724,0.981331,6.11981,-1.20477,911,72,4,,,,,-11
725,0.975188,6.07472,0.538274,912,92,5,,,,,5
726,0.98139,6.10655,-0.979593,913,62,6,,,,,-9
727,0.971837,6.04037,0.751203,914,59,7,,,,,7
728,0.979204,6.0794,-0.756077,915,61,8,,,,,-7
729,0.97704,6.05923,0.972084,916,67,9,,,,,9
730,0.987358,6.12321,-0.542632,916,51,10,,,,,-5
731,0.974598,6.03738,1.18874,917,56,11,,,,,11
732,0.987771,6.1122,-0.324483,918,73,12,,,,,-3
733,0.976332,6.03473,1.41134,919,36,13,,,,,13
734,0.990793,6.11734,-0.10817,920,43,14,,,,,-1
735,0.978307,6.03358,1.63781,921,27,15,,,,,15
736,0.908454,5.55367,-1.50788,929,16,0,,,,,-15
737,0.996944,6.08797,0.107681,930,90,1,,,,,1
738,1.00253,6.11536,-1.43069,931,22,2,,,,,-13
739,0.988389,6.02914,0.320191,931,42,3,,,,,3
740,0.999939,6.09293,-1.20019,932,73,4,,,,,-11
741,0.986464,6.00426,0.532347,933,94,5,,,,,5
742,1.00216,6.09316,-0.978028,934,64,6,,,,,-9
743,0.990422,6.01523,0.748522,935,63,7,,,,,7
744,0.997283,6.05031,-0.752909,936,69,8,,,,,-7
745,0.995382,6.03222,0.968329,937,60,9,,,,,9
746,1.00655,6.0999,-0.540889,937,56,10,,,,,-5
747,0.9948,6.02215,1.18645,938,55,11,,,,,11
748,1.00886,6.10066,-0.324064,939,81,12,,,,,-3
749,0.994625,6.00804,1.40594,940,36,13,,,,,13
750,1.00798,6.0821,-0.107612,941,48,14,,,,,-1
751,0.997467,6.01869,1.6347,941,24,15,,,,,15
752,0.925923,5.53904,-1.50477,949,16,0,,,,,-15
753,1.0106,6.03909,0.106879,950,84,1,,,,,1
754,1.02226,6.10222,-1.42844,951,24,2,,,,,-13
755,1.00349,5.99019,0.318307,951,52,3,,,,,3
756,1.01795,6.07004,-1.19637,952,67,4,,,,,-11
757,1.00214,5.96934,0.529558,953,88,5,,,,,5
758,1.02113,6.07599,-0.975838,954,62,6,,,,,-9
759,1.00977,6.00194,0.747303,955,60,7,,,,,7
760,1.01675,6037,-0.75169,956,72,8,,,,,-7
761,1.01249,6.00533,0.964575,957,51,9,,,,,9
762,1.01691,6.03151,-0.535136,957,60,10,,,,,-5
763,1.01353,6.00508,1.18378,958,42,11,,,,,11
764,1.01318,5.99666,-0.318726,959,67,12,,,,,-3
765,1.01332,5.99108,1.40279,960,26,13,,,,,13
766,1.01919,6.0194,-0.106564,961,46,14,,,,,-1
767,1.0146,5.99232,1.62849,961,24,15,,,,,15
768,0.942987,5.52832,-1.5027,968,16,0,,,,,-15
769,1.01917,5.96869,0.105692,969,76,1,,,,,1
770,1.03855,6.07574,-1.42304,970,24,2,,,,,-13
771,1.0217,5.9709,0.31747,971,52,3,,,,,3
772,1.03543,6.05115,-1.19332,971,51,4,,,,,-11
773,1.01486,5.92475,0.525898,972,86,5,,,,,5
774,1.0366,6.04531,-0.971458,973,58,6,,,,,-9
775,1.02597,5.97704,0.744622,974,53,7,,,,,7
776,1.03374,6.01599,-0.749496,975,55,8,,,,,-7
777,1.02968,5.99239,0.963011,975,52,9,,,,,9
778,1.02744,5.97313,-0.530256,976,58,10,,,,,-5
779,1.02811,5.97073,1.17767,977,50,11,,,,,11
780,1.02967,5.97359,-0.317679,978,70,12,,,,,-3
781,1.02887,5.96272,1.39695,979,30,13,,,,,13
782,1.02995,5.96278,-0.105622,980,39,14,,,,,-1
783,1.02926,5.95257,1.61865,981,30,15,,,,,15
784,0.963604,5.53261,-1.50477,988,16,0,,,,,-15
785,1.03485,5.93555,0.105168,989,80,1,,,,,1
786,1.05506,6.0452,-1.41674,990,24,2,,,,,-13
787,1.03806,5.94781,0.316423,990,57,3,,,,,3
788,1.05452,6.03589,-1.19103,991,72,4,,,,,-11
789,1.03417,5.91332,0.5252,992,76,5,,,,,5
790,1.05395,6.02026,-0.968016,993,54,6,,,,,-9
791,1.04409,5.95778,0.742672,994,57,7,,,,,7
792,1.0489,5.97911,-0.745353,995,66,8,,,,,-7
793,1.05198,5.99052,0.963323,996,46,9,,,,,9
794,1.0476,5.96558,-0.529907,996,58,10,,,,,-5
795,1.0452,5.94584,1.17348,997,51,11,,,,,11
796,1.04602,5.94439,-0.316319,998,77,12,,,,,-3
797,1.04866,5.95334,1.3956,999,38,13,,,,,13
798,1.04763,5.94142,-0.105308,1000,46,14,,,,,-1
799,1.04902,5.94323,1.6171,1001,37,15,,,,,15
800,0.983587,5.53301,-1.50581,1008,16,0,,,,,-15
801,1.05241,5.91418,0.104854,1009,84,1,,,,,1
802,1.07239,6.02038,-1.41179,1010,24,2,,,,,-13
803,1.05356,5.91465,0.314853,1010,52,3,,,,,3
804,1.07386,6.02251,-1.18912,1011,82,4,,,,,-11
805,1.05235,5.89594,0.52398,1012,70,5,,,,,5
806,1.06905,5.98348,-0.962698,1013,52,6,,,,,-9
807,1.05998,5.92674,0.739259,1014,61,7,,,,,7
808,1.06557,5.95196,-0.742428,1015,60,8,,,,,-7
809,1.06592,5.95394,0.958005,1015,55,9,,,,,9
810,1.06596,5.94816,-0.528687,1016,69,10,,,,,-5
811,1.06422,5.93249,1.17157,1017,56,11,,,,,11
812,1.06429,5.92694,-0.315586,1018,72,12,,,,,-3
813,1.06461,5.92279,1.3893,1019,37,13,,,,,13
814,1.06518,5.92002,-0.104994,1020,37,14,,,,,-1
815,1.06736,5.92623,1.61348,1021,46,15,,,,,15
816,1.00496,5.54095,-1.50892,1028,16,0,,,,,-15
817,1.07198,5.90457,0.104749,1029,88,1,,,,,1
818,1.08992,5.99743,-1.40729,1030,26,2,,,,,-13
819,1.07099,5.89325,0.313911,1030,42,3,,,,,3
820,1.08749,5.97816,-1.18111,1031,70,4,,,,,-11
821,1.06936,5.87263,0.522237,1032,88,5,,,,,5
822,1.08993,5.97971,-0.962698,1033,52,6,,,,,-9
823,1.07746,5.90543,0.737066,1034,59,7,,,,,7
824,1.08277,5.92868,-0.739991,1035,65,8,,,,,-7
825,1.08457,5.93852,0.956127,1035,61,9,,,,,9
826,1.08492,5.9346,-0.527815,1036,67,10,,,,,-5
827,1.08315,5.91909,1.16966,1037,57,11,,,,,11
828,1.08209,5.90747,-0.314748,1038,85,12,,,,,-3
829,1.08212,5.90179,1.38525,1039,41,13,,,,,13
830,1.08115,5.8907,-0.10454,1040,53,14,,,,,-1
831,1.0856,5.90917,1.60985,1041,42,15,,,,,15
832,1.01938,5.51081,-1.50167,1048,16,0,,,,,-15
833,1.09003,5.88702,0.104505,1049,86,1,,,,,1
834,1108,5.97826,-1.40369,1050,26,2,,,,,-13
835,1.08609,5.86002,0.312341,1050,45,3,,,,,3
836,1.10442,5.9531,-1.17691,1051,61,4,,,,,-11
837,1.08548,5.84536,0.520145,1052,90,5,,,,,5
838,1.10719,5.95645,-0.959569,1053,41,6,,,,,-9
839,1.09625,5.89188,0.735847,1054,61,7,,,,,7
840,1.10164,5.9151,-0.738772,1055,63,8,,,,,-7
841,1.10095,5.9114,0.952373,1055,67,9,,,,,9
842,1.10234,5.91315,-0.526246,1056,83,10,,,,,-5
843,1.10273,5.90948,1.16851,1057,58,11,,,,,11
844,1.09867,5.88206,-0.313597,1058,64,12,,,,,-3
845,1.10199,5.89414,1.38435,1059,41,13,,,,,13
846,1.09802,5.86723,-0.104191,1060,45,14,,,,,-1
847,1.09986,5.87705,1.60209,1060,45,15,,,,,15
848,1.03754,5.50153,-1.50012,1068,14,0,,,,,-15
849,1.10501,5.85371,0.103981,1069,80,1,,,,,1
850,1.12669,5.96286,-1401,1070,24,2,,,,,-13
851,1.10469,5.84638,0.311818,1070,53,3,,,,,3
852,1.12264,5.9357,-1.17424,1071,69,4,,,,,-11
853,1.10143,5.81804,0.518054,1072,94,5,,,,,5
854,1.12209,5.9215,-0.954563,1073,46,6,,,,,-9
855,1.11496,5.87826,0.734628,1074,59,7,,,,,7
856,1.12117,5.90537,-0.738041,1075,59,8,,,,,-7
857,1.11974,5.89782,0.950809,1075,66,9,,,,,9
858,1.11851,5.88578,-0.524155,1076,85,10,,,,,-5
859,1.11821,5.87859,1.16317,1077,62,11,,,,,11
860,1.12144,5.88996,-0.314225,1078,92,12,,,,,-3
861,1.11928,5.87303,1.3803,1079,45,13,,,,,13
862,1117,5.8555,-0.104051,1080,39,14,,,,,-1
863,1.11777,5854,1.59691,1081,48,15,,,,,15
864,1.05929,5.51115,-1.50374,1088,16,0,,,,,-15
865,1.12015,5.82232,0.103493,1089,90,1,,,,,1
866,1.14197,5.93019,-1.39425,1090,30,2,,,,,-13
867,1.12433,5.83857,0.311608,1090,60,3,,,,,3
868,1.13926,5.91054,-1.17004,1091,63,4,,,,,-11
869,1.11909,5.80047,0.516834,1092,92,5,,,,,5
870,1.13826,5.89427,-0.950809,1093,52,6,,,,,-9
871,1.12982,5.8451,0.730972,1094,60,7,,,,,7
872,1.13838,5.88388,-0.735847,1095,48,8,,,,,-7
873,1.13656,5.87448,0.94768,1095,60,9,,,,,9
874,1.13602,5.86619,-0.52276,1096,80,10,,,,,-5
875,1.13424,5.85152,1.15859,1097,62,11,,,,,11
876,1.13362,5.84288,-0.311922,1098,71,12,,,,,-3
877,1.13643,5.85187,1.37625,1099,50,13,,,,,13
878,1.1359,5.84372,-0.103912,1100,39,14,,,,,-1
879,1.13496,5.83889,1.59381,1100,49,15,,,,,15
880,1.07777,5.50363,-1.5027,1108,16,0,,,,,-15
881,1.14008,5.81642,0.103458,1109,96,1,,,,,1
882,1.15779,5.90131,-1.3884,1110,36,2,,,,,-13
883,1.13932,5.80717,0.310143,1110,42,3,,,,,3
884,1.15724,5.89304,-1.16737,1111,69,4,,,,,-11
885,1.13664,5.78284,0.515613,1112,88,5,,,,,5
886,1.15616,5.87669,-0.948619,1113,54,6,,,,,-9
887,1146,5.8197,0.728291,1114,64,7,,,,,7
888,1.15277,5.84871,-0.731947,1115,52,8,,,,,-7
889,1.15541,5.85671,0.94549,1116,67,9,,,,,9
890,1.15456,5.85241,-0.521889,1116,82,10,,,,,-5
891,1.15124,5.8302,1.15516,1117,61,11,,,,,11
892,1.14937,5.81537,-0.310666,1118,64,12,,,,,-3
893,1.15269,5.82684,1.3713,1119,55,13,,,,,13
894,1.15474,5.83187,-0.103772,1120,42,14,,,,,-1
895,1.15335,5.81953,1.58967,1121,49,15,,,,,15
896,1.09677,5.50381,-1.50374,1127,14,0,,,,,-15
897,1.15506,5.79103,0.103074,1128,84,1,,,,,1
898,1.17316,5.87642,-1.38345,1129,28,2,,,,,-13
899,1.1531,5.77594,0.308677,1129,50,3,,,,,3
900,1.17062,5.85837,-1.16126,1130,64,4,,,,,-11
901,1.15308,5.76536,0.514393,1131,92,5,,,,,5
902,1.17331,5.86121,-0.946741,1132,54,6,,,,,-9
903,1.16295,5.80418,0.726829,1133,61,7,,,,,7
904,1.16865,5.82734,-0.729754,1134,61,8,,,,,-7
905,1.16875,5.82787,0.941423,1134,63,9,,,,,9
906,1.16965,5.82707,-0.519971,1135,70,10,,,,,-5
907,1.16786,5.81287,1.15249,1136,62,11,,,,,11
908,1.16864,5.81153,-0.310666,1137,73,12,,,,,-3
909,1.16624,5.79433,1.36455,1138,56,13,,,,,13
910,1.16776,5.79664,-0.103214,1139,44,14,,,,,-1
911,1.1701,5.8083,1.5876,1139,54,15,,,,,15
912,1.11291,5.4848,-1.4996,1147,16,0,,,,,-15
913,1.17208,5.77129,0.102795,1148,84,1,,,,,1
914,1.19095,5.85892,-1.3803,1149,36,2,,,,,-13
915,1.17246,5.76797,0.308468,1149,53,3,,,,,3
916,1.18871,5.84271,-1.15897,1150,72,4,,,,,-11
917,1.16684,5.73007,0.511604,1151,86,5,,,,,5
918,1.18942,5.83578,-0.9433,1152,39,6,,,,,-9
919,1.18043,5.78647,0.725123,1153,63,7,,,,,7
