Point ID,Points_m_XYZ_0,Points_m_XYZ_1,Points_m_XYZ_2,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
25826,-3.03416,11.0758,2.65127,11.786,628343857,34468,11.786,2,13,628343857,13
25827,-3.03549,11.0883,-0.200668,11.498,628343860,34469,11.498,37,14,628343860,-1
25828,-1.53312,5.63115,-1.56378,6.042,628343883,34477,6.042,7,0,628343883,-15
25829,-2.99969,11.0255,0.199446,11.428,628343885,34478,11.428,44,1,628343885,1
25830,-1.77358,6.52338,-1.56071,6.938,628343887,34479,6.938,12,2,628343887,-13
25831,-2.97596,10.9533,0.59485,11.366,628343890,34480,11.366,22,3,628343890,3
25832,-2.11251,7.77533,-1.56616,8.208,628343892,34480,8.208,7,4,628343892,-11
25833,-2.95792,10.8945,0.987649,11.332,628343894,34481,11.332,37,5,628343894,5
25834,-2.6318,9.70003,-1.59188,10.176,628343897,34482,10.176,10,6,628343897,-9
25835,-2.94953,10.8786,1.38395,11.356,628343899,34483,11.356,19,7,628343899,7
25836,-2.95957,10.9232,-1.38955,11.402,628343901,34484,11.402,13,8,628343901,-7
25837,-2.93493,10.8397,1.77866,11.37,628343904,34485,11.37,14,9,628343904,9
25838,-2.94979,10.8946,-0.987475,11.33,628343906,34485,11.33,20,10,628343906,-5
25839,-2.92427,10.8078,2.17637,11.406,628343908,34486,11.406,18,11,628343908,11
25840,-2.9803,11.0225,-0.598409,11.434,628343910,34487,11.434,31,12,628343910,-3
25841,-3.13985,11.6207,2.77905,12.354,628343913,34488,12.354,1,13,628343913,13
25842,-2.97226,11.0081,-0.199027,11.404,628343915,34489,11.404,35,14,628343915,-1
25843,-1.50992,5.61942,-1.55913,6.024,628343938,34496,6.024,10,0,628343938,-15
25844,-2.94029,10.9504,0.19791,11.34,628343940,34497,11.34,52,1,628343940,1
25845,-1.74891,6.51793,-1.55801,6.926,628343943,34498,6.926,12,2,628343943,-13
25846,-2.91669,10.87,0.589826,11.27,628343945,34498,11.27,25,3,628343945,3
25847,-2.08315,7.76902,-1.56349,8.194,628343947,34499,8.194,7,4,628343947,-11
25848,-2.89599,10.808,0.978933,11.232,628343950,34500,11.232,35,5,628343950,5
25849,-2.60626,9.73351,-1.59594,10.202,628343952,34501,10.202,7,6,628343952,-9
25850,-2.89394,10.8154,1.37469,11.28,628343954,34502,11.28,21,7,628343954,7
25851,-2.89821,10.839,-1.37761,11.304,628343956,34503,11.304,13,8,628343956,-7
25852,-2.88147,10.7764,1.76677,11.294,628343959,34503,11.294,17,9,628343959,9
25853,-2.88073,10.7811,-0.976319,11.202,628343961,34504,11.202,20,10,628343961,-5
25854,-2.86562,10.7321,2.15919,11.316,628343963,34505,11.316,18,11,628343963,11
25855,-2.92571,10.9648,-0.594746,11.364,628343966,34506,11.364,31,12,628343966,-3
25856,-3.1043,11.6423,2.78174,12.366,628343968,34507,12.366,1,13,628343968,13
25857,-2.91103,10.9251,-0.197352,11.308,628343970,34508,11.308,35,14,628343970,-1
25858,-1.4898,5.62278,-1.55861,6.022,628343993,34516,6.022,7,0,628343993,-15
25859,-2.87544,10.8601,0.196095,11.236,628343996,34517,11.236,52,1,628343996,1
25860,-1.73213,6.5466,-1.56341,6.95,628343998,34518,6.95,12,2,628343998,-13
25861,-2.85641,10.8034,0.585639,11.19,628344000,34519,11.19,22,3,628344000,3
25862,-2.05753,7.78193,-1.56463,8.2,628344003,34519,8.2,7,4,628344003,-11
25863,-2.83586,10.7333,0.971264,11.144,628344005,34520,11.144,37,5,628344005,5
25864,-2.55967,9.6948,-1.58812,10.152,628344007,34521,10.152,10,6,628344007,-9
25865,-2.8344,10.7429,1.36421,11.194,628344009,34522,11.194,33,7,628344009,7
25866,-2.83809,10.7646,-1.36689,11.216,628344012,34523,11.216,19,8,628344012,-7
25867,-2.8173,10.6933,1.75144,11.196,628344014,34524,11.196,16,9,628344014,9
25868,-2.82481,10.7218,-0.970043,11.13,628344016,34524,11.13,20,10,628344016,-5
25869,-2.80715,10.6623,2.14317,11.232,628344019,34525,11.232,17,11,628344019,11
25870,-2.86658,10.8958,-0.590454,11.282,628344021,34526,11.282,26,12,628344021,-3
25871,-2.85103,10.852,-0.195851,11.222,628344026,34528,11.222,37,14,628344026,-1
25872,-1.46577,5.61512,-1.55498,6.008,628344049,34537,6.008,10,0,628344049,-15
25873,-2.81543,10.7931,0.194699,11.156,628344051,34538,11.156,56,1,628344051,1
25874,-1.70518,6.54159,-1.56071,6.938,628344053,34539,6.938,12,2,628344053,-13
25875,-2.79802,10.7341,0.581348,11.108,628344056,34539,11.108,32,3,628344056,3
25876,-2.03196,7.80082,-1.56692,8.212,628344058,34540,8.212,7,4,628344058,-11
25877,-2.77391,10.6568,0.96342,11.054,628344060,34541,11.054,34,5,628344060,5
25878,-2.52312,9.70029,-1.5875,10.148,628344062,34542,10.148,10,6,628344062,-9
25879,-2.77203,10.6649,1.35299,11.102,628344065,34543,11.102,31,7,628344065,7
25880,-2.77965,10.7019,-1.35762,11.14,628344067,34544,11.14,13,8,628344067,-7
25881,-2.76121,10.6385,1.7408,11.128,628344069,34545,11.128,19,9,628344069,9
25882,-2.76647,10.6588,-0.96342,11.054,628344072,34545,11.054,20,10,628344072,-5
25883,-2.74291,10.5756,2.1237,11.13,628344074,34546,11.13,15,11,628344074,11
25884,-2.79957,10.8018,-0.584802,11.174,628344076,34547,11.174,33,12,628344076,-3
25885,-2.8377,10.9568,2.61303,11.616,628344079,34548,11.616,13,13,628344079,13
25886,-2.78919,10.7772,-0.194315,11.134,628344081,34549,11.134,40,14,628344081,-1
25887,-1.44809,5.62769,-1.55706,6.016,628344104,34557,6.016,10,0,628344104,-15
25888,-2.75632,10.7196,0.193198,11.07,628344106,34558,11.07,54,1,628344106,1
25889,-1.67942,6.53618,-1.55801,6.926,628344108,34559,6.926,12,2,628344108,-13
25890,-2.73817,10.6567,0.576638,11.018,628344111,34559,11.018,27,3,628344111,3
25891,-2.00472,7.80787,-1.56692,8.212,628344113,34560,8.212,7,4,628344113,-11
25892,-2.72036,10.6028,0.957667,10.988,628344115,34561,10.988,35,5,628344115,5
25893,-2.4917,9.71861,-1.58906,10.158,628344118,34562,10.158,7,6,628344118,-9
25894,-2.71262,10.588,1.34203,11.012,628344120,34563,11.012,35,7,628344120,7
25895,-2.71865,10.6192,-1.34592,11.044,628344122,34564,11.044,12,8,628344122,-7
25896,-2.70105,10.5581,1.7261,11.034,628344125,34565,11.034,19,9,628344125,9
25897,-2.7095,10.5912,-0.956447,10.974,628344127,34565,10.974,20,10,628344127,-5
25898,-2.68653,10.509,2.10844,11.05,628344129,34566,11.05,17,11,628344129,11
25899,-2.74108,10.7302,-0.580406,11.09,628344132,34567,11.09,44,12,628344132,-3
25900,-2.8404,11.1271,2.65127,11.786,628344134,34568,11.786,11,13,628344134,13
25901,-2.73376,10.7171,-0.193059,11.062,628344136,34569,11.062,37,14,628344136,-1
25902,-1.43084,5.63808,-1.55861,6.022,628344159,34576,6.022,7,0,628344159,-15
25903,-2.70208,10.655,0.191872,10.994,628344161,34577,10.994,56,1,628344161,1
25904,-1.65678,6.53793,-1.55711,6.922,628344164,34578,6.922,12,2,628344164,-13
25905,-2.6784,10.5772,0.571823,10.926,628344166,34579,10.926,25,3,628344166,3
25906,-1.97303,7.79163,-1.56234,8.188,628344168,34579,8.188,7,4,628344168,-11
25907,-2.66368,10.5267,0.949998,10.9,628344171,34580,10.9,38,5,628344171,5
25908,-2.45849,9.72298,-1.58844,10.154,628344173,34581,10.154,5,6,628344173,-9
25909,-2.65853,10.5218,1.33252,10.934,628344175,34582,10.934,27,7,628344175,7
25910,-2.66446,10.5531,-1.33642,10.966,628344178,34583,10.966,15,8,628344178,-7
25911,-2.64997,10.4957,1.71452,10.96,628344180,34583,10.96,21,9,628344180,9
25912,-2.6573,10.5325,-0.950346,10.904,628344182,34584,10.904,27,10,628344182,-5
25913,-2.63631,10.457,2.09623,10.986,628344185,34585,10.986,17,11,628344185,11
25914,-2.68743,10.6676,-0.576533,11.016,628344187,34586,11.016,33,12,628344187,-3
25915,-2.66315,10.579,2.51855,11.196,628344189,34587,11.196,3,13,628344189,13
25916,-2.67186,10.6214,-0.191174,10.954,628344191,34588,10.954,37,14,628344191,-1
25917,-1.406,5.62242,-1.55291,6,628344214,34596,6,10,0,628344214,-15
25918,-2.64354,10.5791,0.190336,10.906,628344217,34597,10.906,52,1,628344217,1
25919,-1.63489,6.54746,-1.55801,6.926,628344219,34598,6.926,14,2,628344219,-13
25920,-2.62396,10.5085,0.567636,10.846,628344221,34598,10.846,27,3,628344221,3
25921,-1.94345,7.78895,-1.56044,8.178,628344224,34599,8.178,6,4,628344224,-11
25922,-2.60715,10.4567,0.942851,10.818,628344226,34600,10.818,34,5,628344226,5
25923,-2.42453,9.73151,-1.58844,10.154,628344228,34601,10.154,7,6,628344228,-9
25924,-2.60308,10.4559,1.32301,10.856,628344231,34602,10.856,30,7,628344231,7
25925,-2.61132,10.4968,-1.32813,10.898,628344233,34603,10.898,15,8,628344233,-7
25926,-2.59004,10.4191,1.70044,10.87,628344235,34604,10.87,24,9,628344235,9
25927,-2.59504,10.4392,-0.941108,10.798,628344238,34604,10.798,24,10,628344238,-5
25928,-2.58039,10.388,2.08058,10.904,628344240,34605,10.904,20,11,628344240,11
25929,-2.63093,10.5994,-0.572346,10.936,628344242,34606,10.936,66,12,628344242,-3
25930,-2.57601,10.3858,2.47041,10.982,628344244,34607,10.982,10,13,628344244,13
25931,-2.61649,10.5569,-0.189847,10.878,628344247,34608,10.878,39,14,628344247,-1
25932,-1.38729,5.63105,-1.55395,6.004,628344270,34616,6.004,10,0,628344270,-15
25933,-2.58652,10.5067,0.18887,10.822,628344272,34617,10.822,50,1,628344272,1
25934,-1.61575,6.56826,-1.56161,6.942,628344274,34618,6.942,14,2,628344274,-13
25935,-2.56627,10.4322,0.56303,10.758,628344277,34618,10.758,27,3,628344277,3
25936,-1.91859,7.80522,-1.56234,8.188,628344279,34619,8.188,6,4,628344279,-11
25937,-2.54687,10.369,0.934135,10.718,628344281,34620,10.718,41,5,628344281,5
25938,-2.38819,9.73032,-1.58687,10.144,628344284,34621,10.144,10,6,628344284,-9
25939,-2.54765,10.3878,1.31326,10.776,628344286,34622,10.776,35,7,628344286,7
25940,-2.55623,10.4307,-1.31863,10.82,628344288,34623,10.82,13,8,628344288,-7
25941,-2.53667,10.3509,1.68793,10.79,628344291,34623,10.79,32,9,628344291,9
25942,-2.54153,10.3785,-0.934833,10.726,628344293,34624,10.726,24,10,628344293,-5
25943,-2.52638,10.3245,2.06608,10.828,628344295,34625,10.828,25,11,628344295,11
25944,-2.57257,10.5212,-0.567636,10.846,628344297,34626,10.846,54,12,628344297,-3
25945,-2.51754,10.3039,2.44882,10.886,628344300,34627,10.886,11,13,628344300,13
25946,-2.56112,10.4902,-0.188486,10.8,628344302,34628,10.8,35,14,628344302,-1
25947,-1.36717,5.63398,-1.55343,6.002,628344325,34636,6.002,7,0,628344325,-15
25948,-2.52815,10.4262,0.187264,10.73,628344327,34637,10.73,67,1,628344327,1
25949,-1.58731,6.55114,-1.55621,6.918,628344330,34638,6.918,14,2,628344330,-13
25950,-2.51291,10.3713,0.559262,10.686,628344332,34638,10.686,47,3,628344332,3
25951,-1.8918,7.81378,-1.56273,8.19,628344334,34639,8.19,7,4,628344334,-11
25952,-2.4952,10.3139,0.928383,10.652,628344337,34640,10.652,38,5,628344337,5
25953,-2.35329,9.73476,-1.58625,10.14,628344339,34641,10.14,10,6,628344339,-9
25954,-2.49273,10.3195,1.30351,10.696,628344341,34642,10.696,34,7,628344341,7
25955,-2.50304,10.3701,-1.30985,10.748,628344344,34643,10.748,12,8,628344344,-7
25956,-2.48337,10.2886,1.67635,10.716,628344346,34643,10.716,30,9,628344346,9
25957,-2.488,10.3157,-0.928383,10.652,628344348,34644,10.652,27,10,628344348,-5
25958,-2.4664,10.234,2.04624,10.724,628344350,34645,10.724,24,11,628344350,11
25959,-2.51572,10.4466,-0.563135,10.76,628344353,34646,10.76,54,12,628344353,-3
25960,-2.46696,10.252,2.43442,10.822,628344355,34647,10.822,11,13,628344355,13
25961,-2.50813,10.4311,-0.187264,10.73,628344357,34648,10.73,37,14,628344357,-1
25962,-1.34884,5.64435,-1.55498,6.008,628344380,34656,6.008,10,0,628344380,-15
25963,-2.47316,10.3572,0.185868,10.65,628344383,34657,10.65,45,1,628344383,1
25964,-1.56262,6.54906,-1.55441,6.91,628344385,34658,6.91,12,2,628344385,-13
25965,-2.45212,10.277,0.553714,10.58,628344387,34658,10.58,40,3,628344387,3
25966,-1.86314,7.8146,-1.56158,8.184,628344390,34659,8.184,7,4,628344390,-11
25967,-2.44441,10.2606,0.922805,10.588,628344392,34660,10.588,35,5,628344392,5
25968,-2.31883,9.74099,-1.58593,10.138,628344394,34661,10.138,13,6,628344394,-9
25969,-2.43878,10.2528,1.29401,10.618,628344396,34662,10.618,34,7,628344396,7
25970,-2.44801,10.2996,-1.29986,10.666,628344399,34663,10.666,12,8,628344399,-7
25971,-2.43374,10.2396,1.66697,10.656,628344401,34663,10.656,37,9,628344401,9
25972,-2.43264,10.2429,-0.921062,10.568,628344403,34664,10.568,27,10,628344403,-5
25973,-2.4148,10.1757,2.03288,10.654,628344406,34665,10.654,26,11,628344406,11
25974,-2.45758,10.364,-0.558215,10.666,628344408,34666,10.666,54,12,628344408,-3
25975,-2.41409,10.1885,2.41732,10.746,628344410,34667,10.746,10,13,628344410,13
25976,-2.4565,10.3755,-0.186112,10.664,628344413,34668,10.664,45,14,628344413,-1
25977,-1.32957,5.65091,-1.5555,6.01,628344436,34676,6.01,7,0,628344436,-15
25978,-2.42098,10.2976,0.184646,10.58,628344438,34677,10.58,60,1,628344438,1
25979,-1.54064,6.55826,-1.55531,6.914,628344440,34678,6.914,12,2,628344440,-13
25980,-2.39887,10.2116,0.549737,10.504,628344443,34678,10.504,47,3,628344443,3
25981,-1.83496,7.81724,-1.56082,8.18,628344445,34679,8.18,7,4,628344445,-11
25982,-2.38993,10.1895,0.915658,10.506,628344447,34680,10.506,41,5,628344447,5
25983,-2.28392,9.74518,-1.58531,10.134,628344449,34681,10.134,13,6,628344449,-9
25984,-2.38623,10.1897,1.28499,10.544,628344452,34682,10.544,32,7,628344452,7
25985,-2.39169,10.2211,-1.28889,10.576,628344454,34683,10.576,11,8,628344454,-7
25986,-2.37863,10.1653,1.65351,10.57,628344456,34683,10.57,33,9,628344456,9
25987,-2.38054,10.1815,-0.914787,10.496,628344459,34684,10.496,27,10,628344459,-5
25988,-2.3614,10.1075,2.01761,10.574,628344461,34685,10.574,26,11,628344461,11
25989,-2.40732,10.3122,-0.554971,10.604,628344463,34686,10.604,51,12,628344463,-3
25990,-2.35638,10.102,2.39483,10.646,628344466,34687,10.646,11,13,628344466,13
25991,-2.39757,10.2867,-0.184367,10.564,628344468,34688,10.564,43,14,628344468,-1
25992,-1.30777,5.64211,-1.55188,5.996,628344491,34695,5.996,7,0,628344491,-15
25993,-2.37373,10.2491,0.183634,10.522,628344493,34696,10.522,61,1,628344493,1
25994,-1.51889,6.56334,-1.55531,6.914,628344496,34697,6.914,12,2,628344496,-13
25995,-2.34519,10.1339,0.545131,10.416,628344498,34697,10.416,42,3,628344498,3
25996,-1.80814,7.81945,-1.56005,8.176,628344500,34698,8.176,7,4,628344500,-11
25997,-2.33863,10.1217,0.90886,10.428,628344502,34699,10.428,35,5,628344502,5
25998,-2.25559,9.77002,-1.58812,10.152,628344505,34700,10.152,15,6,628344505,-9
25999,-2.33859,10.1376,1.27743,10.482,628344507,34701,10.482,34,7,628344507,7
26000,-2.34262,10.1632,-1.2806,10.508,628344509,34702,10.508,17,8,628344509,-7
26001,-2.32805,10.1,1.64162,10.494,628344512,34702,10.494,33,9,628344512,9
26002,-2.33156,10.1233,-0.90886,10.428,628344514,34703,10.428,27,10,628344514,-5
26003,-2.3151,10.0598,2.00655,10.516,628344516,34704,10.516,27,11,628344516,11
26004,-2.35789,10.254,-0.551412,10.536,628344519,34705,10.536,51,12,628344519,-3
26005,-2.31108,10.0584,2.38268,10.592,628344521,34706,10.592,8,13,628344521,13
26006,-2.34823,10.2283,-0.18318,10.496,628344523,34707,10.496,40,14,628344523,-1
26007,-1.29065,5.65794,-1.55498,6.008,628344546,34715,6.008,10,0,628344546,-15
26008,-2.31483,10.1559,0.181819,10.418,628344549,34716,10.418,50,1,628344549,1
26009,-1.4977,6.5762,-1.55711,6.922,628344551,34717,6.922,12,2,628344551,-13
26010,-2.29694,10.0856,0.542096,10.358,628344553,34717,10.358,27,3,628344553,3
26011,-1.78345,7.8372,-1.56234,8.188,628344555,34718,8.188,7,4,628344555,-11
26012,-2.28606,10.054,0.902062,10.35,628344558,34719,10.35,46,5,628344558,5
26013,-2.21447,9.74701,-1.58312,10.12,628344560,34720,10.12,10,6,628344560,-9
26014,-2.28693,10.0741,1.26842,10.408,628344562,34721,10.408,35,7,628344562,7
26015,-2.29132,10.1016,-1.27183,10.436,628344565,34722,10.436,33,8,628344565,-7
26016,-2.27704,10.0468,1.63161,10.43,628344567,34723,10.43,36,9,628344567,9
26017,-2.27595,10.042,-0.900842,10.336,628344569,34723,10.336,63,10,628344569,-5
26018,-2.26176,9.98744,1.99052,10.432,628344572,34724,10.432,21,11,628344572,11
26019,-2.30577,10.19,-0.547539,10.462,628344574,34725,10.462,69,12,628344574,-3
26020,-2.25791,9.98661,2.36379,10.508,628344576,34726,10.508,13,13,628344576,13
26021,-2.29753,10.1701,-0.181994,10.428,628344579,34727,10.428,42,14,628344579,-1
26022,-1.26525,5.6419,-1.54929,5.986,628344602,34736,5.986,7,0,628344602,-15
26023,-2.26273,10.098,0.180632,10.35,628344604,34737,10.35,61,1,628344604,1
26024,-1.47273,6.57784,-1.55621,6.918,628344606,34738,6.918,14,2,628344606,-13
26025,-2.24381,10.0218,0.538223,10.284,628344608,34738,10.284,30,3,628344608,3
26026,-1.75171,7.83028,-1.55967,8.174,628344611,34739,8.174,6,4,628344611,-11
26027,-2.23485,9.99814,0.89631,10.284,628344613,34740,10.284,37,5,628344613,5
26028,-2.17657,9.74543,-1.58155,10.11,628344615,34741,10.11,15,6,628344615,-9
26029,-2.23054,9.99523,1.25745,10.318,628344618,34742,10.318,29,7,628344618,7
26030,-2.23916,10.0421,-1.2633,10.366,628344620,34743,10.366,37,8,628344620,-7
26031,-2.22605,9.98333,1.62004,10.356,628344622,34743,10.356,34,9,628344622,9
26032,-2.2244,9.98414,-0.894915,10.268,628344625,34744,10.268,54,10,628344625,-5
26033,-2.20722,9.91517,1.97449,10.348,628344627,34745,10.348,31,11,628344627,11
26034,-2.25193,10.1243,-0.543561,10.386,628344629,34746,10.386,60,12,628344629,-3
26035,-2.2048,9.92063,2.34624,10.43,628344632,34747,10.43,20,13,628344632,13
26036,-2.24334,10.1023,-0.180632,10.35,628344634,34748,10.35,45,14,628344634,-1
26037,-1.24638,5.65006,-1.55033,5.99,628344657,34756,5.99,7,0,628344657,-15
26038,-2.20939,10.0238,0.179166,10.266,628344659,34757,10.266,63,1,628344659,1
26039,-1.44725,6.57152,-1.55351,6.906,628344661,34758,6.906,12,2,628344661,-13
26040,-2.19249,9.95544,0.534245,10.208,628344664,34758,10.208,32,3,628344664,3
26041,-1.7231,7.83059,-1.55853,8.168,628344666,34759,8.168,7,4,628344666,-11
26042,-2.1841,9.93388,0.88986,10.21,628344668,34760,10.21,34,5,628344668,5
26043,-2.13831,9.73367,-1.57842,10.09,628344671,34761,10.09,15,6,628344671,-9
26044,-2.18074,9.93509,1.24892,10.248,628344673,34762,10.248,39,7,628344673,7
26045,-2.18581,9.9665,-1.25282,10.28,628344675,34763,10.28,28,8,628344675,-7
26046,-2.17465,9.92389,1.60908,10.286,628344678,34764,10.286,36,9,628344678,9
26047,-2.17461,9.92372,-0.888814,10.198,628344680,34764,10.198,49,10,628344680,-5
26048,-2.16084,9.86912,1.96381,10.292,628344682,34765,10.292,35,11,628344682,11
26049,-2.1995,10.0541,-0.539374,10.306,628344684,34766,10.306,60,12,628344684,-3
26050,-2.15476,9.85783,2.32959,10.356,628344687,34767,10.356,13,13,628344687,13
26051,-2.19184,10.0359,-0.179306,10.274,628344689,34768,10.274,52,14,628344689,-1
26052,-3.59853,16.4905,4.5226,17.474,628344691,34769,17.474,1,15,628344691,15
26053,-1.23092,5.66926,-1.55447,6.006,628344712,34775,6.006,7,0,628344712,-15
26054,-2.16172,9.96466,0.17798,10.198,628344714,34776,10.198,67,1,628344714,1
26055,-1.42545,6.57629,-1.55351,6.906,628344717,34777,6.906,12,2,628344717,-13
26056,-2.13912,9.87715,0.52964,10.12,628344719,34778,10.12,37,3,628344719,3
26057,-1.69629,7.83242,-1.55776,8.164,628344721,34778,8.164,8,4,628344721,-11
26058,-2.1364,9.87291,0.883759,10.14,628344724,34779,10.14,38,5,628344724,5
26059,-2.1081,9.75036,-1.57999,10.1,628344726,34780,10.1,15,6,628344726,-9
26060,-2.13269,9.87242,1.24014,10.176,628344728,34781,10.176,35,7,628344728,7
26061,-2.13767,9.90384,-1.24404,10.208,628344731,34782,10.208,33,8,628344731,-7
26062,-2.12804,9.85923,1.59751,10.212,628344733,34782,10.212,31,9,628344733,9
26063,-2.12951,9.8744,-0.883759,10.14,628344735,34783,10.14,47,10,628344735,-5
26064,-2.11652,9.82249,1.95312,10.236,628344737,34784,10.236,39,11,628344737,11
26065,-2.14891,9.98128,-0.535083,10.224,628344740,34785,10.224,57,12,628344740,-3
26066,-2.10444,9.783,2.31025,10.27,628344742,34786,10.27,16,13,628344742,13
26067,-2.14511,9.98053,-0.178189,10.21,628344744,34787,10.21,53,14,628344744,-1
26068,-3.49109,16.243,4.45169,17.2,628344747,34787,17.2,3,15,628344747,15
26069,-1.20628,5.65085,-1.54826,5.982,628344767,34795,5.982,7,0,628344767,-15
26070,-2.11608,9.9213,0.177072,10.146,628344770,34796,10.146,67,1,628344770,1
26071,-1.40411,6.58885,-1.55531,6.914,628344772,34797,6.914,12,2,628344772,-13
26072,-2.10006,9.86307,0.528488,10.098,628344774,34798,10.098,27,3,628344774,3
26073,-1.66649,7.82678,-1.55547,8.152,628344777,34798,8.152,7,4,628344777,-11
26074,-2.08534,9.80236,0.876787,10.06,628344779,34799,10.06,33,5,628344779,5
26075,-2.072,9.748,-1.57842,10.09,628344781,34800,10.09,18,6,628344781,-9
26076,-2.08419,9.81378,1.23186,10.108,628344784,34801,10.108,35,7,628344784,7
26077,-2.08949,9.84716,-1.236,10.142,628344786,34802,10.142,22,8,628344786,-7
26078,-2.07509,9.78773,1.58468,10.13,628344788,34803,10.13,27,9,628344788,9
26079,-2.07809,9.80186,-0.876612,10.058,628344790,34803,10.058,31,10,628344790,-5
26080,-2.06717,9.75876,1.939,10.162,628344793,34804,10.162,41,11,628344793,11
26081,-2.10413,9.94183,-0.532571,10.176,628344795,34805,10.176,66,12,628344795,-3
26082,-2.05818,9.73308,2.29675,10.21,628344797,34806,10.21,16,13,628344797,13
26083,-2.08959,9.89013,-0.176444,10.11,628344800,34807,10.11,58,14,628344800,-1
26084,-1.18536,5.64935,-1.5467,5.976,628344823,34815,5.976,9,0,628344823,-15
26085,-2.03384,9.7016,0.173023,9.914,628344825,34816,9.914,63,1,628344825,1
26086,-1.3811,6.59371,-1.55531,6.914,628344827,34817,6.914,12,2,628344827,-13
26087,-2.04762,9.78432,0.523883,10.01,628344830,34818,10.01,40,3,628344830,3
26088,-1.64318,7.85176,-1.55929,8.172,628344832,34818,8.172,8,4,628344832,-11
26089,-2.03766,9.74522,0.871035,9.994,628344834,34819,9.994,41,5,628344834,5
26090,-2.03433,9.73777,-1.57561,10.072,628344837,34820,10.072,15,6,628344837,-9
