intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,,
85,1,76,1066,652382685,652382685,1,0.0141373910009861,1.065743923187256,0.01860426552593708,,111
90,3,78,1.07,652382689,652382689,3,0.0145461056381464,1.068434596061707,0.05599947273731232,,115
78,5,79,1054,652382694,652382694,5,0.01447689905762672,1.049889445304871,0.09186214953660965,,120
99,7,81,1072,652382699,652382699,7,0.01504157856106758,1.063903093338013,0.1306439340114594,,125
73,8,82,1064,652382701,652382701,-7,0.01511362846940756,1.055960893630981,-0.1296689808368683,,127
80,9,82,1074,652382703,652382703,9,0.01518100779503584,1.060668587684631,0.1680106222629547,,129
87,10,83,1064,652382706,652382706,-5,0.01535416208207607,1.059839963912964,-0.0927337110042572,,132
89,11,84,1094,652382708,652382708,11,0.01574363373219967,1.073784708976746,0.2087450474500656,,134
88,12,85,1072,652382710,652382710,-3,0.01588106155395508,1.070413112640381,-0.0561041459441185,,136
76,13,86,1086,652382713,652382713,13,0.01588229462504387,1.058046698570251,0.2442968487739563,,139
75,14,87,1064,652382715,652382715,-1,0.01615308225154877,1.06371533870697,-0.01856935955584049,,141
62,15,87,1094,652382717,652382717,15,0.01604504883289337,1.056601047515869,0.2831480205059052,,143
92,1,96,1046,652382740,652382740,1,0.0175224095582962,1.045693874359131,0.01825521700084209,,166
88,3,98,1074,652382745,652382745,3,0.01834386959671974,1.072371244430542,0.05620881542563438,,171
86,5,99,1046,652382749,652382749,5,0.018003910779953,1.041864156723022,0.09116490930318832,,175
99,7,101,1076,652382754,652382754,7,0.01882518455386162,1.067813754081726,0.1311314105987549,,180
64,8,102,1064,652382756,652382756,-7,0.01879952847957611,1.055901765823364,-0.1296689808368683,,182
84,9,103,1088,652382759,652382759,9,0.01931701600551605,1.074431300163269,0.1702006906270981,,185
87,10,103,1056,652382761,652382761,-5,0.01891034096479416,1.051811575889587,-0.09203646332025528,,187
85,11,104,1072,652382763,652382763,11,0.0190997738391161,1.052130937576294,0.2045472413301468,,189
88,12,105,1068,652382765,652382765,-3,0.0195442046970129,1.066357254981995,-0.05589479953050613,,191
77,13,106,1.09,652382768,652382768,13,0.01964757218956947,1.0618816614151,0.2451966553926468,,194
72,14,107,1056,652382770,652382770,-1,0.01971667446196079,1.055655002593994,-0.01842974126338959,,196
64,15,108,1.09,652382772,652382772,15,0.01984475180506706,1.052672147750854,0.2821127474308014,,198
92,1,116,1042,652382795,652382795,1,0.02109148912131786,1.041627764701843,0.01818540692329407,,221
88,3,118,1062,652382800,652382800,3,0.02184025011956692,1.060319662094116,0.05558078736066818,,226
82,5,119,1044,652382805,652382805,5,0.02159920893609524,1.0398029088974,0.09099059551954269,,231
88,7,121,1052,652382809,652382809,7,0.02204940654337406,1.043925762176514,0.1282065510749817,,235
60,8,122,1074,652382812,652382812,-7,0.02269652485847473,1.065752863883972,-0.1308876723051071,,238
82,9,122,1088,652382814,652382814,9,0.02287985198199749,1.074361324310303,0.1702006906270981,,240
87,10,123,1052,652382816,652382816,-5,0.02249619551002979,1.047755360603333,-0.09168784320354462,,242
82,11,124,1062,652382818,652382818,11,0.02255985140800476,1.042243957519531,0.2026391476392746,,244
88,12,125,1052,652382821,652382821,-3,0.02291780710220337,1.050308227539063,-0.05505742505192757,,247
74,13,126,1086,652382823,652382823,13,0.02326840721070766,1.057910084724426,0.2442968487739563,,249
73,14,127,1.06,652382825,652382825,-1,0.02349011972546577,1.05957818031311,-0.01849955134093761,,251
61,15,127,1082,652382828,652382828,15,0.02316416054964066,1.044875025749207,0.2800422012805939,,254
88,1,136,1.05,652382851,652382851,1,0.02491716668009758,1.049544334411621,0.01832502707839012,,277
88,3,138,1.05,652382855,652382855,3,0.02525272034108639,1.048256874084473,0.05495275557041168,,281
81,5,139,1048,652382860,652382860,5,0.02532532811164856,1.043704867362976,0.09133921563625336,,286
90,7,141,1.04,652382865,652382865,7,0.02540017478168011,1.031935453414917,0.1267441213130951,,291
56,8,142,1.05,652382867,652382867,-7,0.02582624554634094,1.041853427886963,-0.1279628127813339,,293
79,9,143,1.08,652382869,652382869,9,0.02662024274468422,1.066371202468872,0.1689492166042328,,295
89,10,143,1056,652382871,652382871,-5,0.02625285089015961,1.051653981208801,-0.09203646332025528,,297
85,11,144,1064,652382874,652382874,11,0.02624716050922871,1.044121503829956,0.203020766377449,,300
85,12,145,1038,652382876,652382876,-3,0.02623014897108078,1.036245584487915,-0.05432472378015518,,302
72,13,146,1074,652382878,652382878,13,0.02666314877569675,1.046133756637573,0.2415974289178848,,304
73,14,147,1056,652382881,652382881,-1,0.02708599716424942,1.05549168586731,-0.01842974126338959,,307
61,15,148,1082,652382883,652382883,15,0.02699366398155689,1.044783115386963,0.2800422012805939,,309
88,1,156,1046,652382906,652382906,1,0.02847172878682613,1.045453071594238,0.01825521700084209,,332
85,3,158,1034,652382911,652382911,3,0.02847110666334629,1.032190322875977,0.05411537736654282,,337
81,5,159,1044,652382915,652382915,5,0.02885781601071358,1.039626836776733,0.09099059551954269,,341
90,7,161,1044,652382920,652382920,7,0.02911369316279888,1.03580915927887,0.1272315979003906,,346
52,8,162,1052,652382922,652382922,-7,0.02951895445585251,1.043741226196289,-0.1282065510749817,,348
82,9,162,1064,652382924,652382924,9,0.02970954962074757,1.050480365753174,0.1664462685585022,,350
95,10,163,1.05,652382927,652382927,-5,0.02975362725555897,1.045581221580505,-0.09151352941989899,,353
91,11,164,1072,652382929,652382929,11,0.03011641465127468,1.051873326301575,0.2045472413301468,,355
93,12,165,1.04,652382931,652382931,-3,0.02990467101335526,1.038144111633301,-0.05442939326167107,,357
77,13,166,1062,652382934,652382934,13,0.02997596375644207,1.034346699714661,0.2388980239629745,,360
76,14,167,1036,652382936,652382936,-1,0.03018741682171822,1.035402297973633,-0.0180806927382946,,362
65,15,167,1088,652382938,652382938,15,0.03062704019248486,1.050480961799622,0.2815951108932495,,364
88,1,176,1038,652382961,652382961,1,0.03187520056962967,1.037352323532104,0.01811559870839119,,387
88,3,178,1042,652382966,652382966,3,0.03232210502028465,1.040069818496704,0.05453406646847725,,392
85,5,179,1024,652382971,652382971,5,0.03186426684260368,1.01960563659668,0.08924748003482819,,397
100,7,181,1062,652382975,652382975,7,0.0332934595644474,1.053558111190796,0.1294252425432205,,401
44,8,182,1046,652382977,652382977,-7,0.03297297284007072,1.037679553031921,-0.1274753361940384,,403
82,9,183,1056,652382980,652382980,9,0.03330722451210022,1.042466878890991,0.1651947945356369,,406
87,10,183,1032,652382982,652382982,-5,0.03283057734370232,1.027548551559448,-0.08994472771883011,,408
91,11,184,1072,652382984,652382984,11,0.03378795459866524,1.051761746406555,0.2045472413301468,,410
88,12,185,1048,652382987,652382987,-3,0.03378619626164436,1.046018242835999,-0.0548480823636055,,413
74,13,186,1066,652382989,652382989,13,0.03371282666921616,1.038131237030029,0.239797830581665,,415
76,14,187,1036,652382991,652382991,-1,0.03380146250128746,1.035290598869324,-0.0180806927382946,,417
64,15,188,1066,652382994,652382994,15,0.03377989307045937,1.029122710227966,0.2759011089801788,,420
92,1,194,1.03,652383017,652383017,1,0.0348631963133812,1.029252886772156,0.01797597855329514,,443
85,3,196,1038,652383021,652383021,3,0.03545279428362846,1.03597104549408,0.05432472378015518,,447
86,5,197,1022,652383026,652383026,5,0.03499880060553551,1.01750922203064,0.08907316625118256,,452
93,7,199,1.04,652383030,652383030,7,0.03584488481283188,1.031625509262085,0.1267441213130951,,456
38,8,200,1042,652383033,652383033,-7,0.03609421476721764,1.033603072166443,-0.1269878596067429,,459
77,9,200,1.05,652383035,652383035,9,0.03619331866502762,1.036440968513489,0.1642561852931976,,461
85,10,201,1026,652383037,652383037,-5,0.03584890812635422,1.021466851234436,-0.08942179381847382,,463
85,11,202,1048,652383040,652383040,11,0.03626157343387604,1.028105974197388,0.1999678313732147,,466
85,12,203,1034,652383042,652383042,-3,0.03657694905996323,1.031934857368469,-0.05411537736654282,,468
70,13,204,1066,652383044,652383044,13,0.03697403892874718,1.038020253181458,0.239797830581665,,470
73,14,205,1032,652383047,652383047,-1,0.03691068664193153,1.031182408332825,-0.01801088266074657,,473
64,15,205,1058,652383049,652383049,15,0.03655678778886795,1.021295428276062,0.2738305628299713,,475
88,1,214,1018,652383072,652383072,1,0.0380077175796032,1.01713502407074,0.0177665501832962,,498
85,3,216,1.03,652383077,652383077,3,0.03876768425107002,1.027857542037964,0.05390603467822075,,503
82,5,217,1.02,652383081,652383081,5,0.0384749136865139,1.015389919281006,0.08889885991811752,,507
96,7,219,1.03,652383086,652383086,7,0.03906642273068428,1.021575808525085,0.1255254298448563,,512
30,8,220,1042,652383088,652383088,-7,0.03970194235444069,1.033470749855042,-0.1269878596067429,,514
79,9,220,1056,652383090,652383090,9,0.04003844037652016,1.042230129241943,0.1651947945356369,,516
85,10,221,1026,652383093,652383093,-5,0.03941427543759346,1.021335482597351,-0.08942179381847382,,519
89,11,222,1038,652383095,652383095,11,0.03946986049413681,1.018164277076721,0.1980597376823425,,521
83,12,223,1018,652383097,652383097,-3,0.03955712914466858,1.015834927558899,-0.05327800288796425,,523
77,13,224,1058,652383100,652383100,13,0.04029251262545586,1.030095815658569,0.2379982173442841,,526
73,14,225,1024,652383102,652383102,-1,0.04019592702388763,1.023054718971252,-0.01787126436829567,,528
64,15,225,1062,652383104,652383104,15,0.04027323797345161,1.025022387504578,0.2748658359050751,,530
88,1,234,1022,652383127,652383127,1,0.04172124341130257,1.020992279052734,0.01783636026084423,,553
83,3,236,1012,652383132,652383132,3,0.04161515086889267,1.009755849838257,0.052963986992836,,558
85,5,237,1016,652383136,652383136,5,0.04185427352786064,1.011268019676208,0.08855023235082626,,562
88,7,239,1016,652383141,652383141,7,0.04205268621444702,1.007549643516541,0.1238192543387413,,567
24,8,240,1.02,652383143,652383143,-7,0.04239479079842567,1.01150906085968,-0.1243067309260368,,569
79,9,241,1052,652383146,652383146,9,0.04369200766086578,1.038129091262817,0.1645690500736237,,572
83,10,241,1026,652383148,652383148,-5,0.0429791621863842,1.021191716194153,-0.08942179381847382,,574
91,11,242,1.04,652383150,652383150,11,0.0431065745651722,1.019981741905212,0.198441356420517,,576
85,12,243,1014,652383153,652383153,-3,0.04293344914913177,1.011699795722961,-0.05306866019964218,,579
70,13,244,1038,652383155,652383155,13,0.04305833205580711,1.010479092597961,0.2334991991519928,,581
75,14,245,1024,652383157,652383157,-1,0.0437668114900589,1.022908091545105,-0.01787126436829567,,583
67,15,245,1056,652383159,652383159,15,0.04360324144363403,1.019085288047791,0.2733129262924194,,585
85,1,254,1014,652383183,652383183,1,0.04493043571710587,1.012849450111389,0.01769674010574818,,609
78,3,256,1012,652383187,652383187,3,0.04513960331678391,1.009604454040527,0.052963986992836,,613
82,5,257,1016,652383192,652383192,5,0.0453840009868145,1.011115789413452,0.08855023235082626,,618
90,7,259,1024,652383196,652383196,7,0.04592824727296829,1.015329003334045,0.1247942075133324,,622
13,8,260,1028,652383199,652383199,-7,0.04628555476665497,1.019287109375,-0.1252816915512085,,625
79,9,261,1032,652383201,652383201,9,0.04641595482826233,1.018236994743347,0.161440372467041,,627
87,10,261,1024,652383203,652383203,-5,0.04645279422402382,1.019045114517212,-0.08924748003482819,,629
91,11,262,1044,652383206,652383206,11,0.04684619978070259,1.023747563362122,0.1992045938968658,,632
78,12,263,1012,652383208,652383208,-3,0.04637303575873375,1.009548544883728,-0.052963986992836,,634
73,13,264,1026,652383210,652383210,13,0.04604674130678177,0.9986426830291748,0.2307997792959213,,636
75,14,265,1008,652383212,652383212,-1,0.04659751802682877,1.006768703460693,-0.01759202592074871,,638
67,15,266,1052,652383215,652383215,15,0.04715877398848534,1.015059113502502,0.2722776234149933,,641
90,1,273,1014,652383238,652383238,1,0.04828891903162003,1.012694954872131,0.01769674010574818,,664
75,3,275,1016,652383242,652383242,3,0.04867897555232048,1.013439178466797,0.05317332968115807,,668
65,5,276,996,652383247,652383247,5,0.04777734726667404,0.9910589456558228,0.08680711686611176,,673
96,7,278,1022,652383252,652383252,7,0.04919866845011711,1.013188362121582,0.1245504692196846,,678
7,8,279,1014,652383254,652383254,-7,0.04898900166153908,1.005248785018921,-0.1235755160450935,,680
79,9,280,1028,652383256,652383256,9,0.0495993010699749,1.014131426811218,0.1608146280050278,,682
85,10,280,1002,652383259,652383259,-5,0.04876120761036873,0.9969953894615173,-0.08733005076646805,,685
89,11,281,1038,652383261,652383261,11,0.04995207116007805,1.017703890800476,0.1980597376823425,,687
80,12,282,1.01,652383263,652383263,-3,0.0496223010122776,1.007394433021545,-0.05285931751132011,,689
71,13,283,1026,652383265,652383265,13,0.04935810714960098,0.9984844923019409,0.2307997792959213,,691
73,14,284,1,652383268,652383268,-1,0.04953951016068459,0.9986196756362915,-0.01745240576565266,,694
65,15,284,1044,652383270,652383270,15,0.04996456578373909,1.007187962532043,0.2702070772647858,,696
95,1,293,994,652383293,652383293,1,0.05080142617225647,0.9925493597984314,0.01734769158065319,,719
75,3,295,1016,652383298,652383298,3,0.05221623927354813,1.01326310634613,0.05317332968115807,,724
81,5,296,1,652383302,652383302,5,0.05144226923584938,0.9948655962944031,0.08715574443340302,,728
90,7,298,1012,652383307,652383307,7,0.05221905931830406,1.003098368644714,0.1233317777514458,,733
5,8,299,1.01,652383309,652383309,-7,0.05229058489203453,1.001106858253479,-0.123088039457798,,735
79,9,300,1.02,652383312,652383312,9,0.05272544547915459,1.006061434745789,0.1595631539821625,,738
89,10,300,996,652383314,652383314,-5,0.05192825570702553,0.9908501505851746,-0.08680711686611176,,740
80,11,301,1022,652383316,652383316,11,0.05267949029803276,1.00183892250061,0.195006787776947,,742
83,12,302,1.01,652383318,652383318,-3,0.05313846096396446,1.007215023040771,-0.05285931751132011,,744
71,13,303,1.03,652383321,652383321,13,0.05304918438196182,1.002198100090027,0.2316995859146118,,747
72,14,304,1012,652383323,652383323,-1,0.05366134271025658,1.010421991348267,-0.01766183599829674,,749
69,15,304,1032,652383325,652383325,15,0.05286529287695885,0.9954326748847961,0.2671012580394745,,751
91,1,313,994,652383348,652383348,1,0.05426576361060143,0.9923660159111023,0.01734769158065319,,774
78,3,314,1.01,652383353,652383353,3,0.05524785071611404,1.007101535797119,0.05285931751132011,,779
66,5,316,994,652383358,652383358,5,0.05458519607782364,0.9887118935585022,0.08663281053304672,,784
93,7,318,1,652383362,652383362,7,0.05505949258804321,0.9910178184509277,0.1218693405389786,,788
3,8,319,992,652383364,652383364,-7,0.05479059740900993,0.9830801486968994,-0.1208943873643875,,790
77,9,319,1026,652383367,652383367,9,0.0563911497592926,1.011798024177551,0.1605017632246017,,793
89,10,320,1,652383369,652383369,-5,0.0556090883910656,0.9946414232254028,-0.08715574443340302,,795
82,11,321,1014,652383371,652383371,11,0.05573650076985359,0.9938082098960876,0.1934803277254105,,797
93,12,322,994,652383374,652383374,-3,0.05575648695230484,0.9910706281661987,-0.05202193930745125,,800
70,13,323,1022,652383376,652383376,13,0.05610798299312592,0.9942242503166199,0.2298999726772308,,802
74,14,324,992,652383378,652383378,-1,0.05605784803628922,0.9902635216712952,-0.01731278747320175,,804
69,15,324,1036,652383381,652383381,15,0.05655805021524429,0.9990996122360229,0.2681365311145782,,807
95,1,333,994,652383404,652383404,1,0.05772943422198296,0.992170512676239,0.01734769158065319,,830
87,3,335,0.99,652383408,652383408,3,0.05777158588171005,0.9869538545608521,0.05181259661912918,,834
63,5,336,996,652383413,652383413,5,0.05815288424491882,0.9905043244361877,0.08680711686611176,,839
90,7,338,992,652383417,652383417,7,0.05805030837655067,0.9828930497169495,0.1208943873643875,,843
1,8,339,964,652383420,652383420,-7,0.05657849460840225,0.955140233039856,-0.1174820438027382,,846
77,9,340,1026,652383422,652383422,9,0.06009919568896294,1.011584520339966,0.1605017632246017,,848
83,10,340,998,652383424,652383424,-5,0.05896253511309624,0.9924523234367371,-0.08698143064975739,,850
85,11,341,1016,652383427,652383427,11,0.05932197719812393,0.9955673813819885,0.1938619464635849,,853
100,12,342,984,652383429,652383429,-3,0.0586198978126049,0.9809014201164246,-0.05149858072400093,,855
71,13,343,1006,652383431,652383431,13,0.05864540114998817,0.9784603714942932,0.2263007611036301,,857
76,14,344,992,652383434,652383434,-1,0.05951416864991188,0.9900617599487305,-0.01731278747320175,,860
69,15,345,1032,652383436,652383436,15,0.05998704582452774,0.9950288534164429,0.2671012580394745,,862
93,1,353,994,652383459,652383459,1,0.06119240447878838,0.9919629693031311,0.01734769158065319,,885
87,3,354,994,652383464,652383464,3,0.06129077076911926,0.9907437562942505,0.05202193930745125,,890
78,5,356,984,652383468,652383468,5,0.06086774542927742,0.9783639907836914,0.08576124906539917,,894
90,7,358,996,652383473,652383473,7,0.06172879785299301,0.986646831035614,0.121381863951683,,899
1,8,359,992,652383475,652383475,-7,0.06165239959955215,0.9826736450195313,-0.1208943873643875,,901
79,9,360,1,652383477,652383477,9,0.06201746314764023,0.9857393503189087,0.1564344614744186,,903
100,10,360,0.99,652383480,652383480,-5,0.06192606687545776,0.9842866659164429,-0.08628418296575546,,906
85,11,361,1016,652383482,652383482,11,0.06279679387807846,0.9953542351722717,0.1938619464635849,,908
96,12,362,984,652383484,652383484,-3,0.06204352527856827,0.9806908369064331,-0.05149858072400093,,910
71,13,363,1002,652383487,652383487,13,0.06181374564766884,0.9743600487709045,0.2254009544849396,,913
80,14,364,0.98,652383489,652383489,-1,0.06220803782343864,0.9778740406036377,-0.01710335910320282,,915
69,15,364,1032,652383491,652383491,15,0.06328634917736053,0.9948244690895081,0.2671012580394745,,917
93,1,373,0.99,652383514,652383514,1,0.06439445167779922,0.9877524375915527,0.01727788150310516,,940
93,3,374,986,652383519,652383519,3,0.06422761827707291,0.9825517535209656,0.05160325393080711,,945
75,5,376,0.98,652383523,652383523,5,0.06402119249105453,0.9741693735122681,0.08541262894868851,,949
90,7,378,996,652383528,652383528,7,0.0651724636554718,0.9864253401756287,0.121381863951683,,954
60,9,380,996,652383533,652383533,9,0.06519612669944763,0.9815748333930969,0.1558087319135666,,959
100,10,380,0.98,652383535,652383535,-5,0.06470127403736115,0.9741244316101074,-0.08541262894868851,,961
85,11,381,1008,652383537,652383537,11,0.06574902683496475,0.9872933626174927,0.1923354715108871,,963
88,12,382,986,652383540,652383540,-3,0.06559945642948151,0.9824610948562622,-0.05160325393080711,,966
61,13,383,998,652383542,652383542,13,0.06495418399572372,0.9702495336532593,0.2245011478662491,,968
90,14,384,976,652383544,652383544,-1,0.06535323709249496,0.9736605286598206,-0.01703354902565479,,970
69,15,384,1008,652383546,652383546,15,0.06520602852106094,0.9714673161506653,0.2608895897865295,,972
100,1,393,978,652383569,652383569,1,0.06701962649822235,0.9755516648292542,0.01706845313310623,,995
97,3,395,986,652383574,652383574,3,0.06782842427492142,0.9823097586631775,0.05160325393080711,,1000
87,5,396,964,652383579,652383579,5,0.06632053107023239,0.9580389261245728,0.08401813358068466,,1005
93,7,398,988,652383583,652383583,7,0.06806420534849167,0.9782706499099731,0.120406910777092,,1009
64,9,399,998,652383588,652383588,9,0.06858824193477631,0.9833238124847412,0.1561215966939926,,1014
100,10,400,974,652383590,652383590,-5,0.06768426299095154,0.9679300785064697,-0.08488969504833221,,1016
85,11,401,1004,652383593,652383593,11,0.06892034411430359,0.9831409454345703,0.1915722340345383,,1019
96,12,402,0.98,652383595,652383595,-3,0.06860844045877457,0.976249098777771,-0.05128923803567886,,1021
61,13,403,998,652383597,652383597,13,0.06834059208631516,0.9700168967247009,0.2245011478662491,,1023
82,14,404,0.98,652383599,652383599,-1,0.06903331726789474,0.977415919303894,-0.01710335910320282,,1025
71,15,405,1004,652383602,652383602,15,0.0684933140873909,0.9673677682876587,0.2598543167114258,,1028
100,1,413,962,652383625,652383625,1,0.06927239149808884,0.9593557715415955,0.01678921468555927,,1051
97,3,414,986,652383629,652383629,3,0.07108550518751144,0.9820793867111206,0.05160325393080711,,1055
89,5,416,964,652383634,652383634,5,0.06966430693864822,0.9578015804290771,0.08401813358068466,,1060
99,7,418,984,652383639,652383639,7,0.07118920236825943,0.9740674495697021,0.1199194341897964,,1065
77,9,420,1002,652383643,652383643,9,0.0724811851978302,0.9870059490203857,0.1567473411560059,,1069
100,10,420,978,652383646,652383646,-5,0.07135439664125443,0.9716619849205017,-0.08523831516504288,,1072
85,11,421,996,652383648,652383648,11,0.07177521288394928,0.9750625491142273,0.1900457590818405,,1074
100,12,422,964,652383650,652383650,-3,0.07083999365568161,0.9600688815116882,-0.0504518635571003,,1076
63,13,423,998,652383652,652383652,13,0.07172616571187973,0.9697724580764771,0.2245011478662491,,1078
80,14,424,984,652383655,652383655,-1,0.07274040579795837,0.9811574220657349,-0.0171731673181057,,1081
71,15,425,1004,652383657,652383657,15,0.07186964154243469,0.9671227931976318,0.2598543167114258,,1083
100,1,434,964,652383680,652383680,1,0.07293947041034698,0.9610893726348877,0.01682412065565586,,1106
100,3,435,0.97,652383685,652383685,3,0.07347261160612106,0.9658802151679993,0.05076587572693825,,1111
89,5,437,964,652383689,652383689,5,0.07317435741424561,0.9575397968292236,0.08401813358068466,,1115
100,7,439,968,652383694,652383694,7,0.07354327291250229,0.9579658508300781,0.1179695278406143,,1120
64,9,440,994,652383699,652383699,9,0.07531984150409698,0.9788687229156494,0.1554958522319794,,1125
100,10,441,978,652383701,652383701,-5,0.07491523772478104,0.9713939428329468,-0.08523831516504288,,1127
89,11,442,994,652383703,652383703,11,0.07519721239805222,0.9728354811668396,0.1896641403436661,,1129
100,12,443,962,652383705,652383705,-3,0.07420407980680466,0.9578115344047546,-0.05034719035029411,,1131
66,13,444,986,652383708,652383708,13,0.07437490671873093,0.9578456878662109,0.2218017429113388,,1134
88,14,445,976,652383710,652383710,-1,0.07571542263031006,0.9729095697402954,-0.01703354902565479,,1136
75,15,446,1008,652383712,652383712,15,0.07571429014205933,0.9707048535346985,0.2608895897865295,,1138
100,1,454,968,652383735,652383735,1,0.07661042362451553,0.9648157358169556,0.01689392887055874,,1161
100,3,455,966,652383740,652383740,3,0.07652682811021805,0.961635947227478,0.05055653303861618,,1166
87,5,457,968,652383745,652383745,5,0.07683384418487549,0.9612506628036499,0.08436676114797592,,1171
99,7,459,976,652383749,652383749,7,0.07752217352390289,0.9656181931495667,0.1189444810152054,,1175
77,9,460,974,652383754,652383754,9,0.07715204358100891,0.9589096903800964,0.1523671746253967,,1180
100,10,461,976,652383756,652383756,-5,0.07814544439315796,0.9691405296325684,-0.08506400138139725,,1182
85,11,462,992,652383758,652383758,11,0.07843445241451263,0.9706102013587952,0.1892825216054916,,1184
100,12,463,0.9560000000000001,652383761,652383761,-3,0.07706335186958313,0.951574444770813,-0.05003317445516586,,1187
66,13,464,982,652383763,652383763,13,0.07740267366170883,0.95369553565979,0.2209019362926483,,1189
95,14,465,0.96,652383765,652383765,-1,0.07781414687633514,0.9566944241523743,-0.01675431057810783,,1191
71,15,466,1,652383768,652383768,15,0.07847442477941513,0.9627327919006348,0.258819043636322,,1194
100,1,473,0.96,652383791,652383791,1,0.07914986461400986,0.9565848708152771,0.01675431057810783,,1217
100,3,474,962,652383795,652383795,3,0.07938522845506668,0.9573960304260254,0.05034719035029411,,1221
98,5,476,0.9520000000000001,652383800,652383800,5,0.07869838178157806,0.9451064467430115,0.08297226577997208,,1226
99,7,478,976,652383804,652383804,7,0.08072385191917419,0.9653558135032654,0.1189444810152054,,1230
77,9,479,0.97,652383809,652383809,9,0.08000157028436661,0.9547116160392761,0.1517414301633835,,1235
100,10,480,962,652383811,652383811,-5,0.08019176870584488,0.9549782872200012,-0.08384382724761963,,1237
83,11,481,994,652383814,652383814,11,0.08181729912757874,0.9723011255264282,0.1896641403436661,,1240
100,12,482,0.96,652383816,652383816,-3,0.08055410534143448,0.9552940726280212,-0.05024251714348793,,1242
69,13,483,984,652383818,652383818,13,0.08072889596223831,0.9553754329681396,0.221351832151413,,1244
100,14,484,0.9560000000000001,652383821,652383821,-1,0.08064878731966019,0.9524459838867188,-0.01668450050055981,,1247
58,15,484,984,652383823,652383823,15,0.08019457012414932,0.9470818042755127,0.254677951335907,,1249
100,1,493,0.9520000000000001,652383846,652383846,1,0.08180108666419983,0.9483335614204407,0.01661469042301178,,1272
100,3,494,966,652383851,652383851,3,0.08307065814733505,0.9610927700996399,0.05055653303861618,,1277
98,5,496,0.9520000000000001,652383855,652383855,5,0.08199694007635117,0.9448259472846985,0.08297226577997208,,1281
100,7,498,0.97,652383860,652383860,7,0.08357612043619156,0.9591353535652161,0.1182132661342621,,1286
77,9,499,974,652383864,652383864,9,0.08367729932069778,0.958362340927124,0.1523671746253967,,1290
100,10,500,0.9540000000000001,652383867,652383867,-5,0.08283018320798874,0.9467533230781555,-0.08314657956361771,,1293
91,11,501,0.98,652383869,652383869,11,0.08401061594486237,0.9583193063735962,0.186992809176445,,1295
100,12,502,0.97,652383871,652383871,-3,0.08476204425096512,0.9649550318717957,-0.05076587572693825,,1297
72,13,503,986,652383874,652383874,13,0.08423414826393127,0.9570290446281433,0.2218017429113388,,1300
100,14,504,0.9520000000000001,652383876,652383876,-1,0.08362159878015518,0.948174774646759,-0.01661469042301178,,1302
58,15,505,0.98,652383878,652383878,15,0.08332516252994537,0.9429328441619873,0.2536426782608032,,1304
100,1,512,0.9440000000000001,652383901,652383901,1,0.08423159271478653,0.9400902390480042,0.01647507213056087,,1327
100,3,514,968,652383906,652383906,3,0.08660392463207245,0.9627861380577087,0.05066120624542236,,1332
100,5,515,0.9400000000000001,652383910,652383910,5,0.08405657857656479,0.9326427578926086,0.08192639797925949,,1336
100,7,517,0.9520000000000001,652383915,652383915,7,0.08514635264873505,0.9410598278045654,0.1160196140408516,,1341
77,9,518,974,652383920,652383920,9,0.08685488253831863,0.9580795764923096,0.1523671746253967,,1346
100,10,519,0.9540000000000001,652383922,652383922,-5,0.08596926927566528,0.9464734196662903,-0.08314657956361771,,1348
91,11,520,968,652383924,652383924,11,0.08612044900655746,0.9463043808937073,0.1847031116485596,,1350
100,12,521,0.9380000000000001,652383927,652383927,-3,0.08505966514348984,0.9328445196151733,-0.04909112676978111,,1353
68,13,522,982,652383929,652383929,13,0.08705271780490875,0.9528631567955017,0.2209019362926483,,1355
94,14,523,968,652383931,652383931,-1,0.0882236436009407,0.9638231992721558,-0.01689392887055874,,1357
58,15,523,984,652383934,652383934,15,0.08663924783468246,0.9465140104293823,0.254677951335907,,1360
100,1,532,0.9480000000000001,652383957,652383957,1,0.08788342773914337,0.9437726140022278,0.0165448822081089,,1383
100,3,534,0.9540000000000001,652383961,652383961,3,0.0886630117893219,0.9485578536987305,0.04992850124835968,,1387
93,5,535,0.9500000000000001,652383966,652383966,5,0.08824044466018677,0.9422622323036194,0.08279795199632645,,1392
100,7,537,0.9500000000000001,652383970,652383970,7,0.0882449671626091,0.9387804865837097,0.1157758757472038,,1396
77,9,539,974,652383975,652383975,9,0.09036583453416824,0.9577547907829285,0.1523671746253967,,1401
100,10,539,0.9560000000000001,652383977,652383977,-5,0.08945970982313156,0.948151171207428,-0.08332089334726334,,1403
95,11,540,974,652383980,652383980,11,0.08997742086648941,0.9518616199493408,0.1858479678630829,,1406
100,12,541,0.9360000000000001,652383982,652383982,-3,0.08812707662582397,0.9305535554885864,-0.04898645356297493,,1408
74,13,542,0.96,652383984,652383984,13,0.08835352957248688,0.9312131404876709,0.2159530073404312,,1410
99,14,543,0.96,652383987,652383987,-1,0.09083055704832077,0.955546498298645,-0.01675431057810783,,1413
55,15,544,0.98,652383989,652383989,15,0.08974152058362961,0.9423438310623169,0.2536426782608032,,1415
100,1,552,0.9440000000000001,652384012,652384012,1,0.09079255908727646,0.9394792914390564,0.01647507213056087,,1438
